,Axial Position,External_Part_0_AC-TG,External_Part_1_GKT-TZM1-1,External_Part_2_NZ-TI,External_Part_3_HIP-1,External_Part_4_ELBOW,External_Part_5_GL-1,External_Part_6_GPA-2,Internal_Part_0_VRE-Mo-14,Internal_Part_1_CRU-Zr-D,Internal_Part_2_LID-Zr-D,Total Volume
4656,465.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4657,465.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4658,465.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4659,465.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4660,466.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4661,466.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4662,466.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4663,466.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4664,466.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4665,466.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4666,466.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4667,466.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4668,466.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4669,466.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4670,467.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4671,467.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4672,467.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4673,467.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4674,467.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4675,467.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4676,467.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4677,467.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4678,467.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4679,467.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4680,468.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4681,468.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4682,468.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4683,468.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4684,468.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4685,468.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4686,468.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4687,468.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4688,468.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4689,468.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4690,469.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4691,469.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4692,469.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4693,469.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4694,469.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4695,469.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4696,469.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4697,469.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4698,469.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4699,469.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4700,470.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4701,470.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4702,470.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4703,470.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4704,470.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4705,470.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4706,470.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4707,470.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4708,470.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4709,470.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4710,471.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4711,471.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4712,471.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4713,471.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4714,471.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4715,471.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4716,471.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4717,471.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4718,471.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4719,471.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4720,472.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4721,472.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4722,472.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4723,472.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4724,472.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4725,472.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4726,472.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4727,472.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4728,472.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4729,472.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4730,473.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4731,473.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4732,473.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4733,473.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4734,473.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4735,473.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4736,473.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4737,473.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4738,473.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4739,473.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4740,474.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4741,474.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4742,474.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4743,474.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4744,474.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4745,474.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4746,474.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4747,474.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4748,474.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4749,474.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4750,475.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4751,475.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4752,475.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4753,475.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4754,475.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4755,475.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4756,475.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4757,475.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4758,475.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4759,475.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4760,476.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4761,476.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4762,476.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4763,476.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4764,476.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4765,476.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4766,476.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4767,476.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4768,476.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4769,476.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4770,477.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4771,477.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4772,477.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4773,477.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4774,477.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4775,477.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4776,477.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4777,477.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4778,477.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4779,477.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4780,478.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4781,478.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4782,478.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4783,478.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4784,478.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4785,478.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4786,478.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4787,478.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4788,478.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4789,478.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4790,479.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4791,479.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4792,479.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4793,479.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4794,479.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4795,479.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4796,479.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4797,479.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4798,479.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4799,479.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4800,480.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4801,480.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4802,480.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4803,480.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4804,480.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4805,480.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4806,480.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4807,480.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4808,480.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4809,480.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4810,481.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4811,481.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4812,481.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4813,481.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4814,481.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4815,481.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4816,481.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4817,481.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4818,481.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4819,481.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4820,482.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4821,482.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4822,482.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4823,482.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4824,482.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4825,482.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4826,482.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4827,482.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4828,482.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4829,482.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4830,483.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4831,483.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4832,483.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4833,483.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4834,483.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4835,483.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4836,483.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4837,483.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4838,483.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4839,483.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4840,484.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4841,484.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4842,484.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4843,484.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4844,484.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4845,484.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4846,484.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4847,484.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4848,484.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4849,484.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4850,485.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4851,485.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4852,485.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4853,485.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4854,485.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4855,485.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4856,485.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4857,485.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4858,485.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4859,485.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4860,486.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4861,486.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4862,486.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4863,486.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4864,486.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4865,486.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4866,486.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4867,486.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4868,486.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4869,486.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4870,487.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4871,487.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4872,487.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4873,487.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4874,487.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4875,487.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4876,487.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4877,487.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4878,487.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4879,487.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4880,488.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4881,488.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4882,488.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4883,488.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4884,488.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4885,488.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4886,488.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4887,488.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4888,488.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4889,488.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4890,489.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4891,489.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4892,489.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4893,489.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4894,489.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4895,489.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4896,489.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4897,489.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4898,489.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4899,489.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4900,490.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4901,490.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4902,490.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4903,490.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4904,490.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4905,490.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4906,490.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4907,490.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4908,490.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4909,490.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4910,491.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4911,491.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4912,491.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4913,491.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4914,491.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4915,491.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4916,491.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4917,491.7,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4918,491.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4919,491.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4920,492.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4921,492.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4922,492.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4923,492.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4924,492.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4925,492.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
4926,492.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
